행정구역,총인구수,연령구간인구수,2020년12월_계_0~9세,2020년12월_계_10~19세,2020년12월_계_20~29세,2020년12월_계_30~39세,2020년12월_계_40~49세,2020년12월_계_50~59세,2020년12월_계_60~69세,2020년12월_계_70~79세,2020년12월_계_80~89세,2020년12월_계_90~99세,2020년12월_계_100세 이상
서울특별시 도봉구 쌍문제4동(1132068100),19262.0,19262.0,1212.0,2037.0,2564.0,2325.0,3006.0,3437.0,2809.0,1190.0,570.0,105.0,7.0
서울특별시 도봉구 방학제1동(1132069000),28975.0,28975.0,1546.0,2220.0,3906.0,3348.0,4242.0,5426.0,4597.0,2588.0,938.0,152.0,12.0
서울특별시 도봉구 방학제2동(1132070000),20282.0,20282.0,948.0,1488.0,2723.0,2210.0,2951.0,3773.0,3348.0,1967.0,748.0,108.0,18.0
서울특별시 도봉구 방학제3동(1132071000),27901.0,27901.0,1992.0,2780.0,3369.0,3216.0,4254.0,4836.0,4392.0,1899.0,997.0,156.0,10.0
서울특별시 노원구 (1135000000),523037.0,523037.0,33182.0,53235.0,73182.0,64740.0,86240.0,87828.0,67804.0,37536.0,16494.0,2508.0,288.0
서울특별시 노원구 월계1동(1135056000),22446.0,22446.0,1217.0,1717.0,3862.0,2715.0,3440.0,3566.0,3086.0,1981.0,731.0,113.0,18.0
서울특별시 노원구 월계2동(1135057000),27472.0,27472.0,1764.0,2179.0,3244.0,3239.0,4337.0,4626.0,4381.0,2503.0,1018.0,167.0,14.0
서울특별시 노원구 월계3동(1135058000),30605.0,30605.0,2248.0,2166.0,3600.0,4637.0,4677.0,4802.0,4593.0,2603.0,1112.0,152.0,15.0
서울특별시 노원구 공릉1동(1135059500),37680.0,37680.0,2135.0,2656.0,6826.0,5406.0,5406.0,5852.0,5415.0,2768.0,1031.0,168.0,17.0
서울특별시 노원구 공릉2동(1135060000),39760.0,39760.0,2919.0,4404.0,6707.0,5227.0,6578.0,6115.0,4468.0,2226.0,962.0,141.0,13.0
서울특별시 노원구 하계1동(1135061100),27471.0,27471.0,1183.0,3172.0,4689.0,2749.0,4237.0,4977.0,3555.0,1827.0,946.0,127.0,9.0
서울특별시 노원구 하계2동(1135061200),22665.0,22665.0,1501.0,2848.0,3090.0,2557.0,4074.0,3917.0,2520.0,1370.0,689.0,95.0,4.0
서울특별시 노원구 중계본동(1135061900),24880.0,24880.0,1546.0,4535.0,3244.0,1910.0,5094.0,4563.0,2258.0,1082.0,549.0,85.0,14.0
서울특별시 노원구 중계1동(1135062100),27465.0,27465.0,1992.0,5759.0,2970.0,2012.0,6631.0,4462.0,2060.0,994.0,501.0,70.0,14.0
서울특별시 노원구 중계4동(1135062400),20695.0,20695.0,1178.0,2321.0,2615.0,1993.0,3540.0,3615.0,2640.0,1900.0,763.0,117.0,13.0
서울특별시 노원구 중계2.3동(1135062500),35446.0,35446.0,2094.0,3219.0,4339.0,4304.0,5919.0,5652.0,4817.0,3349.0,1524.0,214.0,15.0
서울특별시 노원구 상계1동(1135063000),39044.0,39044.0,2363.0,3375.0,5301.0,4931.0,5739.0,7010.0,5890.0,2935.0,1235.0,214.0,51.0
서울특별시 노원구 상계2동(1135064000),20535.0,20535.0,1002.0,1875.0,3315.0,2332.0,3097.0,3942.0,2864.0,1422.0,579.0,94.0,13.0
서울특별시 노원구 상계3.4동(1135066500),27076.0,27076.0,1419.0,2121.0,3251.0,2966.0,4005.0,4805.0,4341.0,2770.0,1230.0,134.0,34.0
서울특별시 노원구 상계5동(1135067000),24667.0,24667.0,1107.0,2069.0,3487.0,2626.0,3734.0,4545.0,3664.0,2313.0,945.0,151.0,26.0
서울특별시 노원구 상계6.7동(1135069500),33509.0,33509.0,2492.0,3065.0,4630.0,4935.0,5567.0,5647.0,3981.0,1986.0,1006.0,193.0,7.0
서울특별시 노원구 상계8동(1135070000),22914.0,22914.0,2506.0,2037.0,2693.0,4727.0,3912.0,3013.0,2244.0,1168.0,522.0,89.0,3.0
서울특별시 노원구 상계9동(1135071000),21136.0,21136.0,1378.0,2164.0,2753.0,2808.0,3503.0,3623.0,2755.0,1385.0,654.0,109.0,4.0
서울특별시 노원구 상계10동(1135072000),17571.0,17571.0,1138.0,1553.0,2566.0,2666.0,2750.0,3096.0,2272.0,954.0,497.0,75.0,4.0
서울특별시 은평구 (1138000000),479835.0,479835.0,29704.0,38676.0,67058.0,68502.0,76628.0,77274.0,64438.0,39121.0,15897.0,2112.0,425.0
서울특별시 은평구 녹번동(1138051000),37396.0,37396.0,2485.0,2340.0,5068.0,6065.0,5834.0,5893.0,5103.0,3147.0,1263.0,173.0,25.0
서울특별시 은평구 불광제1동(1138052000),39733.0,39733.0,2398.0,2694.0,5472.0,5443.0,6019.0,6772.0,5606.0,3520.0,1572.0,203.0,34.0
서울특별시 은평구 불광제2동(1138053000),28441.0,28441.0,1140.0,1810.0,4347.0,3860.0,3953.0,4929.0,4409.0,2766.0,1092.0,123.0,12.0
서울특별시 은평구 갈현제1동(1138055100),23167.0,23167.0,998.0,1596.0,3752.0,3056.0,3330.0,4013.0,3479.0,2105.0,715.0,109.0,14.0
서울특별시 은평구 갈현제2동(1138055200),28885.0,28885.0,1576.0,2463.0,4374.0,3918.0,4716.0,4800.0,3681.0,2311.0,911.0,116.0,19.0
서울특별시 은평구 구산동(1138056000),32749.0,32749.0,1808.0,2870.0,4441.0,4118.0,5128.0,5666.0,4629.0,2761.0,1151.0,156.0,21.0
서울특별시 은평구 대조동(1138057000),27240.0,27240.0,1192.0,1657.0,4896.0,4191.0,4108.0,4140.0,3535.0,2391.0,999.0,109.0,22.0
서울특별시 은평구 응암제1동(1138058000),30963.0,30963.0,2251.0,2634.0,4207.0,5156.0,5227.0,4584.0,3613.0,2262.0,887.0,132.0,10.0
서울특별시 은평구 응암제2동(1138059000),27569.0,27569.0,3265.0,2269.0,2762.0,5053.0,5188.0,3613.0,2892.0,1713.0,705.0,86.0,23.0
서울특별시 은평구 응암제3동(1138060000),25218.0,25218.0,991.0,1635.0,3641.0,3387.0,3605.0,4240.0,3769.0,2630.0,1149.0,151.0,20.0
서울특별시 은평구 역촌동(1138062500),46556.0,46556.0,2698.0,3515.0,6533.0,6701.0,7607.0,7648.0,6296.0,3870.0,1480.0,183.0,25.0
서울특별시 은평구 신사제1동(1138063100),27547.0,27547.0,1624.0,2119.0,3922.0,4103.0,4201.0,4497.0,3849.0,2264.0,861.0,98.0,9.0
서울특별시 은평구 신사제2동(1138063200),20805.0,20805.0,1089.0,1689.0,2935.0,2798.0,3168.0,3508.0,3162.0,1654.0,701.0,86.0,15.0
서울특별시 은평구 증산동(1138064000),15355.0,15355.0,743.0,1202.0,2111.0,2027.0,2250.0,2583.0,2424.0,1413.0,516.0,76.0,10.0
서울특별시 은평구 수색동(1138065000),11189.0,11189.0,681.0,763.0,1492.0,1737.0,1518.0,1979.0,1698.0,878.0,384.0,54.0,5.0
서울특별시 은평구 진관동(1138069000),57022.0,57022.0,4765.0,7420.0,7105.0,6889.0,10776.0,8409.0,6293.0,3436.0,1511.0,257.0,161.0
서울특별시 서대문구 (1141000000),312173.0,312173.0,20175.0,23622.0,50356.0,45109.0,47487.0,49367.0,38558.0,24304.0,11246.0,1651.0,298.0
서울특별시 서대문구 천연동(1141052000),17784.0,17784.0,1262.0,1467.0,2277.0,2420.0,2809.0,3009.0,2191.0,1441.0,772.0,107.0,29.0
서울특별시 서대문구 북아현동(1141055500),16637.0,16637.0,1438.0,1086.0,2379.0,2899.0,2681.0,2775.0,1805.0,1024.0,442.0,80.0,28.0
서울특별시 서대문구 충현동(1141056500),20807.0,20807.0,1235.0,1370.0,3436.0,3273.0,3057.0,3356.0,2699.0,1473.0,728.0,139.0,41.0
서울특별시 서대문구 신촌동(1141058500),19264.0,19264.0,727.0,869.0,7412.0,3278.0,1983.0,2002.0,1403.0,984.0,496.0,86.0,24.0
서울특별시 서대문구 연희동(1141061500),36311.0,36311.0,1678.0,2469.0,7704.0,5621.0,5114.0,5256.0,4102.0,2813.0,1317.0,206.0,31.0
서울특별시 서대문구 홍제제1동(1141062000),24340.0,24340.0,1560.0,1890.0,3166.0,3449.0,3796.0,4096.0,3285.0,2013.0,938.0,133.0,14.0
서울특별시 서대문구 홍제제3동(1141064000),15819.0,15819.0,761.0,1138.0,2123.0,1971.0,2205.0,2714.0,2327.0,1636.0,837.0,85.0,22.0
서울특별시 서대문구 홍제제2동(1141065500),14228.0,14228.0,834.0,1076.0,1859.0,1922.0,2048.0,2569.0,1995.0,1251.0,582.0,88.0,4.0
서울특별시 서대문구 홍은제1동(1141066000),23013.0,23013.0,1485.0,1788.0,2926.0,3000.0,3462.0,3980.0,3283.0,1977.0,954.0,138.0,20.0
서울특별시 서대문구 홍은제2동(1141068500),26992.0,26992.0,1276.0,2188.0,4244.0,3488.0,4004.0,4595.0,3744.0,2224.0,1061.0,143.0,25.0
서울특별시 서대문구 남가좌제1동(1141069000),15894.0,15894.0,2149.0,1456.0,1553.0,2483.0,3085.0,2132.0,1558.0,975.0,429.0,58.0,16.0
서울특별시 서대문구 남가좌제2동(1141070000),30054.0,30054.0,2655.0,2432.0,4300.0,4602.0,4925.0,4427.0,3367.0,2209.0,958.0,154.0,25.0
서울특별시 서대문구 북가좌제1동(1141071000),18440.0,18440.0,1426.0,1966.0,2169.0,2402.0,3278.0,3019.0,2180.0,1334.0,573.0,84.0,9.0
서울특별시 서대문구 북가좌제2동(1141072000),32590.0,32590.0,1689.0,2427.0,4808.0,4301.0,5040.0,5437.0,4619.0,2950.0,1159.0,150.0,10.0
서울특별시 마포구 (1144000000),371890.0,371890.0,24899.0,28372.0,61904.0,64486.0,60995.0,54255.0,39559.0,24309.0,11096.0,1669.0,346.0
서울특별시 마포구 아현동(1144055500),25749.0,25749.0,2802.0,1661.0,3194.0,5156.0,4238.0,3875.0,2754.0,1234.0,665.0,117.0,53.0
서울특별시 마포구 공덕동(1144056500),38101.0,38101.0,2271.0,2328.0,6471.0,6534.0,5559.0,6429.0,4433.0,2606.0,1262.0,169.0,39.0
서울특별시 마포구 도화동(1144058500),21753.0,21753.0,1489.0,1628.0,3006.0,3631.0,3229.0,3481.0,2692.0,1571.0,852.0,145.0,29.0
서울특별시 마포구 용강동(1144059000),21832.0,21832.0,2268.0,2021.0,2233.0,3770.0,4425.0,2943.0,2165.0,1276.0,632.0,88.0,11.0
서울특별시 마포구 대흥동(1144060000),14410.0,14410.0,676.0,891.0,3362.0,2373.0,2094.0,2042.0,1504.0,913.0,448.0,82.0,25.0
서울특별시 마포구 염리동(1144061000),12104.0,12104.0,932.0,1156.0,1793.0,1865.0,2185.0,1762.0,1160.0,800.0,390.0,49.0,12.0
서울특별시 마포구 신수동(1144063000),23199.0,23199.0,1690.0,1922.0,3485.0,3773.0,3919.0,3579.0,2468.0,1557.0,671.0,116.0,19.0
서울특별시 마포구 서강동(1144065500),24674.0,24674.0,1870.0,1741.0,4644.0,4115.0,4004.0,3679.0,2432.0,1403.0,674.0,95.0,17.0
서울특별시 마포구 서교동(1144066000),25327.0,25327.0,845.0,1213.0,6271.0,5384.0,3728.0,3117.0,2294.0,1557.0,753.0,138.0,27.0
서울특별시 마포구 합정동(1144068000),18229.0,18229.0,1123.0,950.0,3598.0,3738.0,2655.0,2367.0,1934.0,1216.0,542.0,86.0,20.0
서울특별시 마포구 망원제1동(1144069000),20802.0,20802.0,1045.0,1329.0,3493.0,3922.0,3269.0,2975.0,2426.0,1613.0,642.0,80.0,8.0
서울특별시 마포구 망원제2동(1144070000),19014.0,19014.0,1188.0,1577.0,2909.0,2974.0,3267.0,2818.0,2162.0,1473.0,557.0,71.0,18.0
서울특별시 마포구 연남동(1144071000),15605.0,15605.0,627.0,810.0,3239.0,3104.0,2337.0,2033.0,1725.0,1110.0,515.0,85.0,20.0
서울특별시 마포구 성산제1동(1144072000),19342.0,19342.0,982.0,1467.0,3132.0,3402.0,3329.0,2881.0,2184.0,1347.0,546.0,58.0,14.0
서울특별시 마포구 성산제2동(1144073000),40355.0,40355.0,2524.0,3484.0,6776.0,6726.0,6575.0,5770.0,4235.0,2896.0,1169.0,183.0,17.0
서울특별시 마포구 상암동(1144074000),31394.0,31394.0,2567.0,4194.0,4298.0,4019.0,6182.0,4504.0,2991.0,1737.0,778.0,107.0,17.0
서울특별시 양천구 (1147000000),454251.0,454251.0,31552.0,50872.0,59774.0,57820.0,78993.0,76495.0,57551.0,28593.0,10721.0,1693.0,187.0
서울특별시 양천구 목1동(1147051000),31581.0,31581.0,2981.0,5138.0,3421.0,3308.0,6960.0,5007.0,2865.0,1319.0,487.0,90.0,5.0
서울특별시 양천구 목2동(1147052000),30460.0,30460.0,1702.0,2583.0,5013.0,5251.0,4634.0,4951.0,3822.0,1729.0,655.0,106.0,14.0
서울특별시 양천구 목3동(1147053000),22469.0,22469.0,1361.0,1562.0,3564.0,4034.0,3215.0,3651.0,3033.0,1366.0,586.0,83.0,14.0
서울특별시 양천구 목4동(1147054000),25974.0,25974.0,1415.0,3374.0,4170.0,2821.0,4589.0,4849.0,2694.0,1446.0,538.0,69.0,9.0
서울특별시 양천구 목5동(1147055000),42215.0,42215.0,3409.0,7631.0,4510.0,4008.0,9244.0,6672.0,4141.0,1704.0,726.0,163.0,7.0
서울특별시 양천구 신월1동(1147056000),20929.0,20929.0,993.0,1340.0,2691.0,2765.0,3108.0,3909.0,3595.0,1854.0,572.0,89.0,13.0
서울특별시 양천구 신월2동(1147057000),21343.0,21343.0,1449.0,1773.0,2710.0,3040.0,3338.0,3357.0,3332.0,1703.0,549.0,84.0,8.0
서울특별시 양천구 신월3동(1147058000),15751.0,15751.0,898.0,1142.0,2042.0,2034.0,2247.0,2965.0,2530.0,1363.0,460.0,58.0,12.0
서울특별시 양천구 신월4동(1147059000),18403.0,18403.0,1492.0,1624.0,2187.0,2508.0,3050.0,2842.0,2730.0,1397.0,501.0,62.0,10.0
서울특별시 양천구 신월5동(1147060000),15044.0,15044.0,1003.0,1276.0,2151.0,2111.0,2305.0,2548.0,2161.0,1068.0,362.0,52.0,7.0
서울특별시 양천구 신월6동(1147061000),13748.0,13748.0,1446.0,1241.0,1604.0,2586.0,2158.0,2033.0,1647.0,768.0,214.0,40.0,11.0
서울특별시 양천구 신월7동(1147061100),20519.0,20519.0,1060.0,1388.0,2658.0,2644.0,2986.0,3605.0,3450.0,1825.0,803.0,96.0,4.0
서울특별시 양천구 신정1동(1147062000),20949.0,20949.0,1854.0,3059.0,2471.0,2078.0,4110.0,3542.0,2187.0,1093.0,451.0,97.0,7.0
서울특별시 양천구 신정2동(1147063000),20047.0,20047.0,1315.0,2967.0,2591.0,1811.0,3813.0,3621.0,2262.0,1114.0,464.0,73.0,16.0
서울특별시 양천구 신정3동(1147064000),46393.0,46393.0,3411.0,5282.0,5906.0,5743.0,8020.0,7837.0,5756.0,3109.0,1128.0,186.0,15.0
서울특별시 양천구 신정4동(1147065000),33521.0,33521.0,1699.0,2327.0,5287.0,5089.0,5260.0,5420.0,4776.0,2682.0,865.0,100.0,16.0
서울특별시 양천구 신정6동(1147067000),25014.0,25014.0,2088.0,3683.0,3194.0,2754.0,4748.0,4407.0,2607.0,1006.0,428.0,98.0,1.0
서울특별시 양천구 신정7동(1147068000),29891.0,29891.0,1976.0,3482.0,3604.0,3235.0,5208.0,5279.0,3963.0,2047.0,932.0,147.0,18.0
서울특별시 강서구 (1150000000),580185.0,580185.0,39560.0,44694.0,86991.0,99062.0,90888.0,86196.0,76340.0,38915.0,14778.0,2522.0,239.0
서울특별시 강서구 염창동(1150051000),41894.0,41894.0,4151.0,4566.0,5431.0,7351.0,7680.0,5957.0,4202.0,1755.0,695.0,95.0,11.0
서울특별시 강서구 등촌제1동(1150052000),24145.0,24145.0,1318.0,1342.0,5000.0,6010.0,3263.0,3037.0,2244.0,1135.0,654.0,136.0,6.0
서울특별시 강서구 등촌제2동(1150053000),21099.0,21099.0,1315.0,1645.0,3320.0,3538.0,3072.0,3449.0,2865.0,1360.0,450.0,83.0,2.0
서울특별시 강서구 등촌제3동(1150053500),31478.0,31478.0,1717.0,2063.0,4179.0,4661.0,3930.0,5368.0,5248.0,2559.0,1448.0,294.0,11.0
서울특별시 강서구 화곡제1동(1150054000),52358.0,52358.0,2790.0,2516.0,9336.0,10553.0,7543.0,7464.0,7027.0,3774.0,1173.0,160.0,22.0
서울특별시 강서구 화곡제2동(1150055000),18442.0,18442.0,1242.0,1438.0,2624.0,2928.0,3104.0,2854.0,2448.0,1342.0,388.0,67.0,7.0
서울특별시 강서구 화곡제3동(1150056000),21785.0,21785.0,1324.0,1637.0,3141.0,3208.0,3241.0,3319.0,3438.0,1784.0,567.0,101.0,25.0
서울특별시 강서구 화곡제4동(1150057000),21108.0,21108.0,1151.0,1374.0,2987.0,3389.0,3255.0,3433.0,3168.0,1659.0,597.0,88.0,7.0
서울특별시 강서구 화곡본동(1150059000),34581.0,34581.0,2239.0,2439.0,5957.0,6358.0,5532.0,4891.0,4236.0,2114.0,677.0,129.0,9.0
서울특별시 강서구 화곡제6동(1150059100),24934.0,24934.0,1279.0,1675.0,4243.0,4181.0,3668.0,3964.0,3624.0,1647.0,552.0,95.0,6.0
서울특별시 강서구 화곡제8동(1150059300),25223.0,25223.0,1354.0,1642.0,3871.0,4269.0,4013.0,3772.0,3530.0,2081.0,601.0,83.0,7.0
서울특별시 강서구 가양제1동(1150060300),34184.0,34184.0,1718.0,1892.0,8432.0,8328.0,4593.0,4293.0,3191.0,1169.0,479.0,84.0,5.0
서울특별시 강서구 가양제2동(1150060400),14500.0,14500.0,515.0,484.0,1708.0,2410.0,1501.0,2210.0,3229.0,1533.0,767.0,139.0,4.0
서울특별시 강서구 가양제3동(1150060500),15477.0,15477.0,720.0,589.0,1849.0,3123.0,1910.0,2283.0,2668.0,1561.0,653.0,118.0,3.0
서울특별시 강서구 발산제1동(1150061100),37390.0,37390.0,3450.0,4998.0,4613.0,4433.0,7257.0,5711.0,3886.0,2131.0,765.0,135.0,11.0
서울특별시 강서구 우장산동(1150061500),43778.0,43778.0,3816.0,5478.0,5278.0,5590.0,8668.0,6523.0,4967.0,2553.0,756.0,126.0,23.0
서울특별시 강서구 공항동(1150062000),26939.0,26939.0,2601.0,1729.0,3790.0,5021.0,4289.0,3820.0,3236.0,1675.0,649.0,101.0,28.0
서울특별시 강서구 방화제1동(1150063000),44305.0,44305.0,4309.0,4226.0,5319.0,6492.0,7709.0,6535.0,5629.0,2822.0,1076.0,174.0,14.0
서울특별시 강서구 방화제2동(1150064000),23122.0,23122.0,1169.0,1451.0,3324.0,3493.0,3192.0,3704.0,3625.0,2129.0,885.0,124.0,26.0
서울특별시 강서구 방화제3동(1150064100),23443.0,23443.0,1382.0,1510.0,2589.0,3726.0,3468.0,3609.0,3879.0,2132.0,946.0,190.0,12.0
서울특별시 구로구 (1153000000),404408.0,404408.0,28199.0,30189.0,55415.0,63147.0,63203.0,63330.0,55983.0,31804.0,11443.0,1516.0,179.0
서울특별시 구로구 신도림동(1153051000),36188.0,36188.0,3624.0,3526.0,4337.0,6244.0,6540.0,5095.0,4028.0,1977.0,716.0,91.0,10.0
서울특별시 구로구 구로제1동(1153052000),21232.0,21232.0,1891.0,1961.0,2828.0,3889.0,3633.0,3011.0,2618.0,973.0,356.0,67.0,5.0
서울특별시 구로구 구로제2동(1153053000),24601.0,24601.0,892.0,1447.0,3257.0,2928.0,3505.0,4719.0,4039.0,2673.0,987.0,124.0,30.0
서울특별시 구로구 구로제3동(1153054000),23883.0,23883.0,1354.0,1434.0,4141.0,5020.0,4021.0,3058.0,2582.0,1579.0,601.0,72.0,21.0
서울특별시 구로구 구로제4동(1153055000),20378.0,20378.0,823.0,1138.0,2825.0,2932.0,2972.0,3536.0,3113.0,2118.0,814.0,90.0,17.0
서울특별시 구로구 구로제5동(1153056000),29358.0,29358.0,1846.0,1604.0,5067.0,5439.0,4128.0,4557.0,3762.0,2094.0,776.0,83.0,2.0
서울특별시 구로구 가리봉동(1153059500),9280.0,9280.0,237.0,291.0,1488.0,1261.0,1182.0,1865.0,1635.0,872.0,366.0,60.0,23.0
서울특별시 구로구 고척제1동(1153072000),23151.0,23151.0,1328.0,1967.0,3292.0,2906.0,3516.0,3938.0,3524.0,1943.0,642.0,89.0,6.0
서울특별시 구로구 고척제2동(1153073000),27336.0,27336.0,1836.0,2232.0,3615.0,3316.0,4282.0,4787.0,3949.0,2340.0,870.0,101.0,8.0
서울특별시 구로구 개봉제1동(1153074000),34337.0,34337.0,2187.0,2472.0,4627.0,5080.0,4970.0,5864.0,5123.0,2849.0,1020.0,136.0,9.0
서울특별시 구로구 개봉제2동(1153075000),31763.0,31763.0,2186.0,2325.0,3867.0,4570.0,4850.0,4981.0,5049.0,2895.0,907.0,122.0,11.0
서울특별시 구로구 개봉제3동(1153076000),20848.0,20848.0,1203.0,1464.0,2611.0,2790.0,3223.0,3494.0,3454.0,1825.0,693.0,80.0,11.0
서울특별시 구로구 오류제1동(1153077000),22687.0,22687.0,1243.0,1227.0,3993.0,4366.0,3185.0,3056.0,3005.0,1841.0,671.0,95.0,5.0
서울특별시 구로구 오류제2동(1153078000),39112.0,39112.0,3319.0,3918.0,4656.0,5183.0,6701.0,5696.0,5046.0,3253.0,1163.0,168.0,9.0
서울특별시 구로구 수궁동(1153079000),23970.0,23970.0,1476.0,2017.0,3089.0,3314.0,3833.0,3924.0,3591.0,1970.0,650.0,95.0,11.0
서울특별시 구로구 항동(1153080000),16284.0,16284.0,2754.0,1166.0,1722.0,3909.0,2662.0,1749.0,1465.0,602.0,211.0,43.0,1.0
서울특별시 금천구 (1154500000),231733.0,231733.0,12548.0,14669.0,37127.0,35481.0,32903.0,40292.0,33119.0,18059.0,6479.0,879.0,177.0
서울특별시 금천구 가산동(1154551000),23076.0,23076.0,693.0,702.0,6543.0,5447.0,2746.0,2971.0,2361.0,1181.0,370.0,53.0,9.0
서울특별시 금천구 독산제1동(1154561000),42122.0,42122.0,3234.0,2291.0,7311.0,8407.0,6221.0,6209.0,4855.0,2551.0,924.0,103.0,16.0
서울특별시 금천구 독산제2동(1154562000),19047.0,19047.0,895.0,1221.0,2850.0,2500.0,2610.0,3822.0,3026.0,1553.0,482.0,72.0,16.0
서울특별시 금천구 독산제3동(1154563000),24571.0,24571.0,1018.0,1366.0,3862.0,3562.0,3285.0,4779.0,3888.0,1957.0,719.0,112.0,23.0
서울특별시 금천구 독산제4동(1154564000),15562.0,15562.0,652.0,980.0,2292.0,1987.0,2112.0,3258.0,2485.0,1313.0,414.0,53.0,16.0
서울특별시 금천구 시흥제1동(1154567000),33770.0,33770.0,1859.0,2311.0,5046.0,4790.0,5002.0,5947.0,4837.0,2797.0,993.0,166.0,22.0
서울특별시 금천구 시흥제2동(1154568000),21967.0,21967.0,1566.0,2150.0,2496.0,2480.0,3498.0,3810.0,3269.0,1833.0,717.0,109.0,39.0
서울특별시 금천구 시흥제3동(1154569000),11126.0,11126.0,559.0,699.0,1447.0,1434.0,1563.0,2010.0,1932.0,1061.0,374.0,43.0,4.0
서울특별시 금천구 시흥제4동(1154570000),20797.0,20797.0,1119.0,1506.0,2733.0,2590.0,2974.0,3924.0,3386.0,1829.0,642.0,78.0,16.0
서울특별시 금천구 시흥제5동(1154571000),19695.0,19695.0,953.0,1443.0,2547.0,2284.0,2892.0,3562.0,3080.0,1984.0,844.0,90.0,16.0
서울특별시 영등포구 (1156000000),379480.0,379480.0,25836.0,24278.0,59076.0,69245.0,56438.0,56931.0,47072.0,27380.0,11339.0,1598.0,287.0
서울특별시 영등포구 영등포본동(1156051500),21479.0,21479.0,1447.0,1261.0,2852.0,3313.0,3144.0,3651.0,3193.0,1823.0,676.0,105.0,14.0
서울특별시 영등포구 영등포동(1156053500),28118.0,28118.0,1222.0,878.0,6740.0,6877.0,3527.0,3610.0,3031.0,1527.0,581.0,100.0,25.0
서울특별시 영등포구 여의동(1156054000),34135.0,34135.0,2932.0,2918.0,3870.0,5269.0,5479.0,5174.0,4121.0,2687.0,1448.0,210.0,27.0
서울특별시 영등포구 당산제1동(1156055000),20750.0,20750.0,1153.0,984.0,3553.0,4235.0,2925.0,3066.0,2639.0,1462.0,639.0,79.0,15.0
서울특별시 영등포구 당산제2동(1156056000),37560.0,37560.0,2806.0,2296.0,7336.0,8213.0,5249.0,4820.0,3775.0,2012.0,882.0,138.0,33.0
서울특별시 영등포구 도림동(1156058500),18249.0,18249.0,992.0,952.0,2781.0,3238.0,2735.0,3003.0,2329.0,1490.0,625.0,87.0,17.0
서울특별시 영등포구 문래동(1156060500),33190.0,33190.0,3377.0,2944.0,3849.0,6197.0,5985.0,4193.0,3573.0,2077.0,840.0,129.0,26.0
서울특별시 영등포구 양평제1동(1156061000),17393.0,17393.0,1220.0,1019.0,2744.0,4316.0,2765.0,2050.0,1686.0,1076.0,439.0,68.0,10.0
서울특별시 영등포구 양평제2동(1156062000),22380.0,22380.0,1668.0,1590.0,3686.0,5180.0,3356.0,3056.0,2195.0,1104.0,467.0,71.0,7.0
서울특별시 영등포구 신길제1동(1156063000),17469.0,17469.0,599.0,885.0,3392.0,2990.0,2441.0,2554.0,2295.0,1544.0,659.0,89.0,21.0
서울특별시 영등포구 신길제3동(1156065000),16896.0,16896.0,1185.0,1143.0,2172.0,2547.0,2491.0,2900.0,2450.0,1417.0,509.0,74.0,8.0
서울특별시 영등포구 신길제4동(1156066000),12122.0,12122.0,809.0,830.0,1559.0,1811.0,1873.0,1997.0,1787.0,983.0,404.0,54.0,15.0
서울특별시 영등포구 신길제5동(1156067000),11186.0,11186.0,827.0,764.0,1390.0,1635.0,1649.0,1943.0,1673.0,898.0,340.0,50.0,17.0
서울특별시 영등포구 신길제6동(1156068000),18071.0,18071.0,1016.0,1107.0,3091.0,2939.0,2484.0,2821.0,2565.0,1385.0,574.0,76.0,13.0
서울특별시 영등포구 신길제7동(1156069000),20289.0,20289.0,2102.0,1733.0,2813.0,3488.0,3320.0,3102.0,2144.0,1067.0,452.0,54.0,14.0
서울특별시 영등포구 대림제1동(1156070000),14870.0,14870.0,865.0,897.0,2182.0,1997.0,2130.0,2532.0,2190.0,1460.0,531.0,70.0,16.0
